SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
1,1,0,57,1,1,90.65,5199.8,4,18.130000000000003,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1,1,0,72,1,1,114.5,8331.95,7,14.3125,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,0,39,1,1,20.45,790.0,1,10.225,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,61,1,1,115.1,6993.65,7,14.3875,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False
1,0,0,5,1,0,80.7,374.8,3,20.175,1,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,63,1,0,75.55,4707.85,6,10.792857142857144,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,18,1,0,69.5,1199.4,4,13.9,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
0,0,0,4,1,1,70.15,268.35,1,35.075,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,21,1,1,96.8,2030.3,4,19.36,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,68,1,1,89.05,6185.8,7,11.13125,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,47,1,1,20.55,945.7,1,10.275,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,1,1,8,1,0,19.7,130.25,1,9.85,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,70,1,1,104.0,7250.15,5,17.333333333333332,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,5,1,0,19.85,108.05,1,9.925,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,3,1,0,75.25,242.0,1,37.625,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,60,1,1,95.75,5742.9,4,19.15,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,5,1,0,47.15,223.15,1,23.575,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,40,1,1,89.6,3488.15,4,17.919999999999998,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
1,0,0,56,1,1,104.75,5510.65,5,17.458333333333332,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0,1,1,67,1,1,105.65,6717.9,5,17.608333333333334,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,38,1,0,81.0,3084.9,6,11.571428571428571,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,70,1,0,20.35,1458.1,1,10.175,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,0,56,1,1,98.25,5508.35,4,19.65,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0,0,11,1,1,74.55,824.75,2,24.85,1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,2,0,1,24.9,49.7,0,24.9,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,9,1,1,85.5,791.7,2,28.5,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,8,1,0,54.25,447.75,3,13.5625,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1,0,48,1,1,20.05,1036.0,1,10.025,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,2,1,0,19.35,46.35,1,9.675,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,41,0,1,51.35,2075.1,3,12.8375,0,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0,0,4,1,0,20.15,84.5,1,10.075,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,1,27,1,0,20.05,552.9,1,10.025,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,45,1,1,100.85,4740.0,4,20.17,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0,0,1,1,1,19.45,19.45,1,9.725,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,34,1,1,105.1,3634.8,6,15.014285714285714,0,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
1,0,0,26,1,1,66.05,1652.4,3,16.5125,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,1,0,18,1,1,94.7,1687.95,3,23.675,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,6,1,1,89.75,552.65,3,22.4375,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,54,1,0,89.8,4667.0,4,17.96,0,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,9,1,1,90.35,767.9,3,22.5875,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0,0,0,2,1,1,80.2,146.05,2,26.73333333333333,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,35,0,1,33.45,1175.85,2,11.15,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,2,0,1,45.25,85.5,2,15.083333333333334,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,0,51,1,1,87.35,4473.0,4,17.47,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,8,1,1,81.25,585.95,2,27.08333333333333,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,23,1,1,59.95,1406.0,3,14.9875,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,72,1,1,90.8,6511.8,3,22.7,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,2,1,0,60.85,111.4,3,15.2125,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,12,1,1,89.55,1021.75,3,22.3875,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,24,1,1,89.55,2187.15,4,17.91,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,1,72,1,0,64.45,4720.0,4,12.89,0,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,0,72,1,0,78.85,5763.15,6,11.264285714285714,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,4,1,1,80.6,319.15,3,20.15,1,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
0,0,0,7,1,1,69.55,521.35,1,34.775,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,44.75,44.75,1,22.375,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,13,1,0,97.0,1334.45,4,19.4,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,29,1,1,99.05,2952.85,4,19.81,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,8,1,1,66.7,579.0,4,13.34,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,39,1,0,19.9,791.15,1,9.95,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,5,1,1,55.8,274.35,3,13.95,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,45,1,1,81.0,3533.6,6,11.571428571428571,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,1,24,1,1,84.8,1990.5,6,12.114285714285714,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
0,0,0,26,1,1,74.95,1834.95,1,37.475,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,44,1,0,100.55,4398.15,5,16.758333333333333,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,49,1,0,79.3,3902.45,5,13.216666666666669,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,71,1,1,106.75,7283.25,6,15.25,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,1,25,1,1,75.5,1901.05,2,25.166666666666668,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1,50,1,0,20.15,930.9,1,10.075,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,1,18,1,1,54.4,957.1,3,13.6,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
0,1,0,47,1,1,66.05,3021.45,4,13.21,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1,0,47,1,1,109.55,5124.55,6,15.65,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,13,1,0,19.75,265.75,1,9.875,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,47,1,0,74.45,3510.3,5,12.408333333333331,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,25,1,0,19.9,510.8,1,9.95,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,71,1,0,89.9,6342.7,7,11.2375,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,58,1,1,104.65,6219.6,5,17.441666666666666,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
0,1,1,68,1,0,111.75,7511.3,6,15.964285714285714,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,5,1,1,80.1,398.55,2,26.7,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,1,1,45,1,1,24.65,1138.8,1,12.325,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,1,1,0,20.5,20.5,1,10.25,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,1,1,0,19.55,19.55,1,9.775,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,1,67,1,1,19.25,1372.9,1,9.625,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
