churn_probability,actual_churn,top_risk_factors,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,risk_tier,expected_remaining_months,CLV,priority_score,priority_rank
0.00034988995,0,"Contract_Two year, charge_per_service, tenure",2,80.45,137.1,Month-to-month,Fiber optic,LOW,30.421786120591584,2447.43,0.86,1227
0.007888098,0,"num_services, tenure, MonthlyCharges",50,108.55,5610.7,One year,Fiber optic,LOW,1.0,108.55,0.86,1227
0.008087761,0,"charge_per_service, PaymentMethod_Electronic check, num_services",40,104.8,4131.95,Month-to-month,Fiber optic,LOW,1.0,104.8,0.85,1229
0.013064389,0,"charge_per_service, PaymentMethod_Electronic check, num_services",70,65.2,4543.15,One year,DSL,LOW,1.0,65.2,0.85,1229
0.015347871,0,"num_services, PaymentMethod_Electronic check, TotalCharges",68,54.45,3687.75,Month-to-month,DSL,LOW,1.0,54.45,0.84,1231
0.010834897,0,"tenure, StreamingTV_Yes, Contract_Two year",37,76.5,2868.15,Month-to-month,Fiber optic,LOW,1.0,76.5,0.83,1232
0.009378524,0,"PaymentMethod_Electronic check, TotalCharges, num_services",66,89.0,5898.6,One year,Fiber optic,LOW,1.0,89.0,0.83,1232
0.012613494,0,"tenure, StreamingMovies_Yes, PaymentMethod_Electronic check",60,64.75,4039.5,One year,DSL,LOW,1.0,64.75,0.82,1234
0.0052414043,0,"Contract_Two year, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",30,64.5,1929.95,One year,DSL,LOW,2.421786120591584,156.21,0.82,1234
0.013536765,0,"charge_per_service, MonthlyCharges, num_services",72,60.0,4264.0,Two year,DSL,LOW,1.0,60.0,0.81,1236
0.014529112,0,"num_services, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",46,55.0,2473.95,Month-to-month,DSL,LOW,1.0,55.0,0.8,1237
0.0080877645,0,"charge_per_service, StreamingMovies_Yes, DeviceProtection_Yes",72,98.2,7015.9,Two year,Fiber optic,LOW,1.0,98.2,0.79,1238
0.038175166,0,"tenure, StreamingTV_Yes, TotalCharges",41,20.25,865.0,One year,No,LOW,1.0,20.25,0.77,1240
0.016934644,0,"charge_per_service, PaymentMethod_Electronic check, num_services",58,45.3,2651.2,Month-to-month,DSL,LOW,1.0,45.3,0.77,1240
0.0071176603,0,"tenure, StreamingTV_Yes, PaymentMethod_Electronic check",65,108.05,7118.9,One year,Fiber optic,LOW,1.0,108.05,0.77,1240
0.008140745,0,"num_services, tenure, Contract_Two year",56,93.15,5253.95,One year,Fiber optic,LOW,1.0,93.15,0.76,1242
0.009826784,0,"StreamingMovies_Yes, MonthlyCharges, PaymentMethod_Electronic check",32,75.5,2324.7,Month-to-month,Fiber optic,LOW,1.0,75.5,0.74,1243
0.00036526966,0,"tenure, charge_per_service, Contract_Two year",7,79.3,523.15,Month-to-month,Fiber optic,LOW,25.421786120591584,2015.95,0.74,1243
0.0069317315,0,"charge_per_service, Contract_Two year, num_services",43,104.6,4759.85,Two year,Fiber optic,LOW,1.0,104.6,0.73,1246
0.012227509,0,"StreamingTV_Yes, num_services, StreamingMovies_Yes",47,59.6,2754.0,Two year,DSL,LOW,1.0,59.6,0.73,1246
0.010353763,0,"tenure, num_services, MonthlyCharges",71,70.85,4973.4,Two year,DSL,LOW,1.0,70.85,0.73,1246
0.036663834,0,"PaymentMethod_Electronic check, num_services, tenure",69,19.75,1375.4,Two year,No,LOW,1.0,19.75,0.72,1248
0.036110025,0,"StreamingTV_Yes, TotalCharges, PaymentMethod_Electronic check",71,19.9,1355.1,Two year,No,LOW,1.0,19.9,0.72,1248
0.008853646,0,"tenure, PaymentMethod_Electronic check, StreamingTV_Yes",36,79.2,2854.95,Month-to-month,DSL,LOW,1.0,79.2,0.7,1250
0.009794882,0,"charge_per_service, PaymentMethod_Electronic check, num_services",50,69.75,3557.7,Month-to-month,Fiber optic,LOW,1.0,69.75,0.68,1251
0.0008567333,0,"tenure, Contract_Two year, PaymentMethod_Electronic check",1,24.8,24.8,Month-to-month,DSL,LOW,31.421786120591584,779.26,0.67,1252
0.00578593,0,"tenure, num_services, Contract_Two year",67,111.25,7511.65,One year,Fiber optic,LOW,1.0,111.25,0.64,1254
0.0055645127,0,"tenure, Contract_Two year, num_services",68,114.7,7849.85,Two year,Fiber optic,LOW,1.0,114.7,0.64,1254
0.0017758141,0,"tenure, num_services, Contract_Two year",15,20.55,295.95,One year,No,LOW,17.421786120591584,358.02,0.64,1254
0.0009697104,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",1,20.65,20.65,Month-to-month,No,LOW,31.421786120591584,648.86,0.63,1256
0.01137263,0,"charge_per_service, Contract_Two year, num_services",33,54.65,1665.2,Month-to-month,DSL,LOW,1.0,54.65,0.62,1257
0.015749685,0,"charge_per_service, TotalCharges, PaymentMethod_Electronic check",62,39.0,2337.45,Two year,DSL,LOW,1.0,39.0,0.61,1259
0.008879199,0,"charge_per_service, num_services, tenure",72,68.75,4888.2,Two year,DSL,LOW,1.0,68.75,0.61,1259
0.0008483697,0,"Contract_Two year, tenure, charge_per_service",22,69.25,1554.0,Month-to-month,Fiber optic,LOW,10.421786120591584,721.71,0.61,1259
0.0059024673,0,"StreamingMovies_Yes, PaymentMethod_Electronic check, Contract_One year",64,102.45,6654.1,One year,Fiber optic,LOW,1.0,102.45,0.6,1261
0.00058011996,0,"charge_per_service, tenure, Contract_Two year",20,82.4,1592.35,Month-to-month,Fiber optic,LOW,12.421786120591584,1023.56,0.59,1262
0.0014485498,0,"tenure, PaymentMethod_Electronic check, Contract_Two year",27,75.2,1929.35,Month-to-month,Fiber optic,LOW,5.421786120591584,407.72,0.59,1262
0.0011267731,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",18,35.0,553.0,Month-to-month,DSL,LOW,14.421786120591584,504.76,0.57,1264
0.027920796,0,"Contract_Two year, MonthlyCharges, PaymentMethod_Electronic check",32,19.75,624.15,One year,No,LOW,1.0,19.75,0.55,1265
0.0056650257,0,"tenure, Contract_Two year, num_services",46,94.9,4422.95,One year,Fiber optic,LOW,1.0,94.9,0.54,1266
0.018498758,0,"PaymentMethod_Electronic check, StreamingTV_Yes, charge_per_service",31,20.4,609.1,Two year,No,LOW,1.4217861205915838,29.0,0.54,1266
0.00080745324,0,"tenure, Contract_Two year, charge_per_service",1,20.8,20.8,Month-to-month,No,LOW,31.421786120591584,653.57,0.53,1269
0.0043041776,0,"Contract_Two year, PaymentMethod_Electronic check, charge_per_service",26,19.3,504.2,One year,No,LOW,6.421786120591584,123.94,0.53,1269
0.00022998908,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",7,90.45,593.45,Month-to-month,Fiber optic,LOW,25.421786120591584,2299.4,0.53,1269
0.005912097,0,"PaymentMethod_Electronic check, tenure, StreamingTV_Yes",35,89.85,3161.2,Month-to-month,Fiber optic,LOW,1.0,89.85,0.53,1269
0.005474784,0,"tenure, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",53,95.85,5016.25,One year,Fiber optic,LOW,1.0,95.85,0.52,1272
0.00042738245,0,"tenure, Contract_Two year, TotalCharges",3,41.15,132.2,Month-to-month,DSL,LOW,29.421786120591584,1210.71,0.52,1272
0.025590327,0,"PaymentMethod_Electronic check, OnlineSecurity_Yes, TotalCharges",37,19.85,784.25,Two year,No,LOW,1.0,19.85,0.51,1274
0.020668702,1,"tenure, StreamingTV_Yes, num_services",64,24.7,1642.75,One year,No,LOW,1.0,24.7,0.51,1274
0.00091837515,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",6,20.7,112.75,Month-to-month,No,LOW,26.421786120591584,546.93,0.5,1276
0.0147625385,0,"PaymentMethod_Electronic check, charge_per_service, num_services",45,34.2,1596.6,One year,DSL,LOW,1.0,34.2,0.5,1276
0.00025805956,0,"tenure, charge_per_service, Contract_Two year",10,85.25,855.3,Month-to-month,Fiber optic,LOW,22.421786120591584,1911.46,0.49,1279
0.011039497,0,"Contract_Two year, tenure, PaymentMethod_Electronic check",70,44.6,3058.15,Two year,DSL,LOW,1.0,44.6,0.49,1279
0.006525077,0,"Contract_Two year, PaymentMethod_Electronic check, tenure",36,75.55,2680.15,One year,DSL,LOW,1.0,75.55,0.49,1279
0.019355085,0,"PaymentMethod_Electronic check, tenure, InternetService_Fiber optic",63,24.65,1574.5,Two year,No,LOW,1.0,24.65,0.48,1281
0.022965768,0,"PaymentMethod_Electronic check, num_services, charge_per_service",49,20.15,973.35,Two year,No,LOW,1.0,20.15,0.46,1282
0.00071022555,0,"Contract_Two year, tenure, charge_per_service",3,20.85,60.65,Month-to-month,No,LOW,29.421786120591584,613.44,0.44,1284
0.00020717175,0,"tenure, charge_per_service, Contract_Two year",2,70.35,139.05,Month-to-month,Fiber optic,LOW,30.421786120591584,2140.17,0.44,1284
0.0039437185,0,"charge_per_service, PaymentMethod_Electronic check, tenure",72,112.25,8041.65,Two year,Fiber optic,LOW,1.0,112.25,0.44,1284
0.005286452,1,"charge_per_service, num_services, PaymentMethod_Electronic check",33,80.6,2656.5,Month-to-month,Fiber optic,LOW,1.0,80.6,0.43,1286
0.004972226,0,"charge_per_service, num_services, TotalCharges",72,84.5,6130.85,Two year,Fiber optic,LOW,1.0,84.5,0.42,1287
0.00072484714,0,"tenure, PaymentMethod_Electronic check, TotalCharges",9,24.6,190.1,Month-to-month,DSL,LOW,23.421786120591584,576.18,0.42,1287
0.0013475136,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",24,35.75,830.8,Two year,DSL,LOW,8.421786120591584,301.08,0.41,1289
0.004708909,0,"charge_per_service, PaymentMethod_Electronic check, num_services",72,84.45,5899.85,Two year,DSL,LOW,1.0,84.45,0.4,1290
0.015685977,0,"charge_per_service, PaymentMethod_Electronic check, num_services",48,24.55,1203.95,One year,No,LOW,1.0,24.55,0.39,1291
0.0034325388,0,"tenure, StreamingMovies_Yes, TotalCharges",59,111.35,6519.75,Month-to-month,Fiber optic,LOW,1.0,111.35,0.38,1292
0.00019377736,0,"TotalCharges, Contract_Two year, tenure",10,86.05,834.1,Month-to-month,Fiber optic,LOW,22.421786120591584,1929.39,0.37,1293
0.0039898767,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",72,92.0,6782.15,Two year,DSL,LOW,1.0,92.0,0.37,1293
0.004166147,0,"charge_per_service, num_services, PaymentMethod_Electronic check",59,85.55,5084.65,One year,Fiber optic,LOW,1.0,85.55,0.36,1295
0.0030185478,0,"tenure, charge_per_service, StreamingMovies_Yes",70,115.55,8127.6,One year,Fiber optic,LOW,1.0,115.55,0.35,1297
0.00035737752,0,"Contract_Two year, charge_per_service, tenure",22,95.1,2162.6,Month-to-month,Fiber optic,LOW,10.421786120591584,991.11,0.35,1297
0.0043244623,0,"Contract_Two year, charge_per_service, TotalCharges",70,80.6,5460.2,Two year,DSL,LOW,1.0,80.6,0.35,1297
0.0029652105,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",72,112.4,8046.85,Two year,Fiber optic,LOW,1.0,112.4,0.33,1299
0.005927607,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",64,54.6,3423.5,Two year,DSL,LOW,1.0,54.6,0.32,1300
0.004627429,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",70,69.2,4872.35,Two year,DSL,LOW,1.0,69.2,0.32,1300
0.0036679946,0,"tenure, PaymentMethod_Electronic check, Contract_Two year",32,83.7,2633.3,One year,DSL,LOW,1.0,83.7,0.31,1302
0.003305756,0,"PaymentMethod_Electronic check, TotalCharges, charge_per_service",50,93.5,4747.5,Month-to-month,Fiber optic,LOW,1.0,93.5,0.31,1302
0.0035107858,0,"Contract_Two year, charge_per_service, num_services",47,86.05,3865.6,Month-to-month,Fiber optic,LOW,1.0,86.05,0.3,1305
0.011716309,0,"num_services, Contract_Two year, charge_per_service",62,25.8,1563.95,Two year,No,LOW,1.0,25.8,0.3,1305
0.0056348825,0,"tenure, Contract_Two year, num_services",39,53.85,2200.7,Two year,DSL,LOW,1.0,53.85,0.3,1305
0.0027702923,0,"charge_per_service, tenure, num_services",27,19.15,537.35,Month-to-month,No,LOW,5.421786120591584,103.83,0.29,1308
0.0033933406,0,"TotalCharges, tenure, charge_per_service",62,86.1,5215.25,Two year,DSL,LOW,1.0,86.1,0.29,1308
0.00046545613,0,"tenure, charge_per_service, Contract_Two year",1,20.05,20.05,Month-to-month,No,LOW,31.421786120591584,630.01,0.29,1308
0.014200275,0,"charge_per_service, num_services, MonthlyCharges",70,19.8,1397.65,Two year,No,LOW,1.0,19.8,0.28,1310
0.011041913,0,"tenure, PaymentMethod_Electronic check, charge_per_service",70,24.7,1685.9,Two year,No,LOW,1.0,24.7,0.27,1311
0.0031824172,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",66,84.0,5714.25,Two year,DSL,LOW,1.0,84.0,0.27,1311
0.00040801745,0,"charge_per_service, PaymentMethod_Electronic check, num_services",1,20.0,20.0,Month-to-month,No,LOW,31.421786120591584,628.44,0.26,1314
0.00031153788,0,"tenure, Contract_Two year, PaymentMethod_Electronic check",18,57.45,990.85,Month-to-month,DSL,LOW,14.421786120591584,828.53,0.26,1314
0.00045870102,0,"tenure, Contract_Two year, charge_per_service",5,20.5,104.3,Month-to-month,No,LOW,27.421786120591584,562.15,0.26,1314
0.0025344603,0,"Contract_Two year, tenure, charge_per_service",45,99.7,4634.35,Two year,Fiber optic,LOW,1.0,99.7,0.25,1316
0.00348061,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",38,70.6,2708.2,One year,DSL,LOW,1.0,70.6,0.25,1316
0.0031380025,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",35,76.05,2747.2,Month-to-month,DSL,LOW,1.0,76.05,0.24,1318
0.0034424572,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",58,66.8,3970.4,Month-to-month,DSL,LOW,1.0,66.8,0.23,1320
0.009328181,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",66,25.1,1697.7,Two year,No,LOW,1.0,25.1,0.23,1320
0.0031482067,0,"charge_per_service, tenure, num_services",40,74.55,3015.75,Month-to-month,DSL,LOW,1.0,74.55,0.23,1320
0.0089766905,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), Contract_Two year",52,25.05,1270.25,Two year,No,LOW,1.0,25.05,0.22,1323
0.0003268216,0,"num_services, Contract_Two year, charge_per_service",24,79.85,2001.0,Month-to-month,Fiber optic,LOW,8.421786120591584,672.48,0.22,1323
0.00042097713,0,"tenure, TotalCharges, Contract_Two year",6,19.65,100.9,Month-to-month,No,LOW,26.421786120591584,519.19,0.22,1323
0.010448305,0,"num_services, Contract_Two year, charge_per_service",68,20.5,1424.9,Two year,No,LOW,1.0,20.5,0.21,1325
0.0074798944,0,"charge_per_service, Contract_Two year, TotalCharges",60,25.0,1505.05,Two year,No,LOW,1.0,25.0,0.19,1328
0.009107331,0,"tenure, PaymentMethod_Electronic check, StreamingMovies_Yes",42,20.75,844.45,Two year,No,LOW,1.0,20.75,0.19,1328
0.0026881823,0,"tenure, Contract_Two year, charge_per_service",37,70.35,2552.9,Month-to-month,Fiber optic,LOW,1.0,70.35,0.19,1328
0.0017090124,0,"charge_per_service, PaymentMethod_Electronic check, num_services",45,113.3,5032.25,One year,Fiber optic,LOW,1.0,113.3,0.19,1328
0.0025812846,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",56,73.25,4054.2,Two year,DSL,LOW,1.0,73.25,0.19,1328
0.0019589392,0,"Contract_Two year, PaymentMethod_Electronic check, tenure",60,90.95,5453.4,One year,Fiber optic,LOW,1.0,90.95,0.18,1331
0.00039115408,0,"Contract_Two year, charge_per_service, tenure",22,43.75,903.6,One year,DSL,LOW,10.421786120591584,455.95,0.18,1331
0.0016119834,0,"charge_per_service, Contract_Two year, num_services",55,103.7,5656.75,One year,Fiber optic,LOW,1.0,103.7,0.17,1335
0.0015848941,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",72,108.5,8003.8,One year,Fiber optic,LOW,1.0,108.5,0.17,1335
0.0021046314,0,"Contract_Two year, charge_per_service, num_services",52,79.75,4217.8,Two year,DSL,LOW,1.0,79.75,0.17,1335
0.008765712,0,"charge_per_service, Contract_Two year, OnlineBackup_Yes",72,19.4,1496.45,Two year,No,LOW,1.0,19.4,0.17,1335
0.001957916,0,"tenure, PaymentMethod_Electronic check, StreamingTV_Yes",46,89.15,4245.55,Month-to-month,Fiber optic,LOW,1.0,89.15,0.17,1335
0.0014303303,0,"tenure, num_services, charge_per_service",72,111.65,7943.45,Two year,Fiber optic,LOW,1.0,111.65,0.16,1341
0.001935985,0,"tenure, num_services, MonthlyCharges",45,81.0,3533.6,Two year,DSL,LOW,1.0,81.0,0.16,1341
0.0014472158,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",64,111.6,7099.0,Two year,Fiber optic,LOW,1.0,111.6,0.16,1341
0.006898919,0,"StreamingTV_Yes, Contract_One year, num_services",62,23.75,1446.8,One year,No,LOW,1.0,23.75,0.16,1341
0.0017326121,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",43,91.65,3954.1,Month-to-month,Fiber optic,LOW,1.0,91.65,0.16,1341
0.0019315466,0,"Contract_Two year, TotalCharges, PaymentMethod_Electronic check",51,83.4,4149.45,Month-to-month,Fiber optic,LOW,1.0,83.4,0.16,1341
0.003468242,0,"StreamingTV_Yes, PaymentMethod_Electronic check, TotalCharges",72,45.25,3139.8,Two year,DSL,LOW,1.0,45.25,0.16,1341
0.0030758318,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",39,47.85,1886.4,One year,DSL,LOW,1.0,47.85,0.15,1346
0.0015003241,0,"tenure, Contract_Two year, TotalCharges",62,97.95,5936.55,One year,Fiber optic,LOW,1.0,97.95,0.15,1346
6.881279e-05,0,"tenure, charge_per_service, Contract_Two year",10,100.25,1064.65,Month-to-month,Fiber optic,LOW,22.421786120591584,2247.78,0.15,1346
0.005715958,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",72,23.75,1679.25,Two year,No,LOW,1.0,23.75,0.14,1348
0.00020564965,0,"tenure, charge_per_service, Contract_Two year",20,54.0,1055.9,One year,DSL,LOW,12.421786120591584,670.78,0.14,1348
0.0024375618,0,"tenure, charge_per_service, PaymentMethod_Electronic check",55,51.65,2838.55,Month-to-month,DSL,LOW,1.0,51.65,0.13,1352
0.006453714,0,"tenure, Contract_Two year, num_services",41,20.65,835.15,Two year,No,LOW,1.0,20.65,0.13,1352
0.0066962345,0,"tenure, num_services, Contract_Two year",64,19.55,1240.15,Two year,No,LOW,1.0,19.55,0.13,1352
0.005156156,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",34,24.95,894.3,Two year,No,LOW,1.0,24.95,0.13,1352
0.0016773575,0,"Contract_Two year, PaymentMethod_Electronic check, tenure",48,78.75,3682.45,One year,DSL,LOW,1.0,78.75,0.13,1352
0.000254692,0,"tenure, charge_per_service, Contract_Two year",8,19.65,164.3,Month-to-month,No,LOW,24.421786120591584,479.89,0.12,1355
0.0010143584,0,"Contract_Two year, charge_per_service, TotalCharges",56,105.45,5916.95,Month-to-month,Fiber optic,LOW,1.0,105.45,0.11,1356
0.0009786399,0,"tenure, TotalCharges, Contract_Two year",56,103.2,5744.35,Two year,Fiber optic,LOW,1.0,103.2,0.1,1359
0.004163778,0,"charge_per_service, tenure, PaymentMethod_Electronic check",69,24.6,1678.05,Two year,No,LOW,1.0,24.6,0.1,1359
0.0012684532,0,"charge_per_service, Contract_Two year, num_services",70,80.15,5600.15,Two year,DSL,LOW,1.0,80.15,0.1,1359
0.0009601338,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",56,100.3,5614.45,One year,Fiber optic,LOW,1.0,100.3,0.1,1359
0.0004553697,0,"tenure, charge_per_service, num_services",22,20.15,419.9,One year,No,LOW,10.421786120591584,210.0,0.1,1359
0.004521597,0,"Contract_Two year, StreamingTV_Yes, PaymentMethod_Electronic check",72,20.7,1492.1,Two year,No,LOW,1.0,20.7,0.09,1362
0.0009082395,0,"charge_per_service, Contract_Two year, TotalCharges",72,100.9,7459.05,Two year,Fiber optic,LOW,1.0,100.9,0.09,1362
0.0016577494,0,"TotalCharges, tenure, charge_per_service",52,49.15,2550.9,Month-to-month,DSL,LOW,1.0,49.15,0.08,1365
0.0011567004,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",65,69.55,4459.15,Two year,DSL,LOW,1.0,69.55,0.08,1365
0.004044895,0,"Contract_Two year, charge_per_service, num_services",65,20.4,1414.45,Two year,No,LOW,1.0,20.4,0.08,1365
0.0013685237,0,"tenure, Contract_Two year, PaymentMethod_Electronic check",72,60.95,4549.05,Two year,DSL,LOW,1.0,60.95,0.08,1365
0.0007193362,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",42,97.1,4016.75,One year,Fiber optic,LOW,1.0,97.1,0.07,1371
0.0007579525,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",72,89.05,6254.45,Two year,DSL,LOW,1.0,89.05,0.07,1371
0.00072484714,0,"tenure, PaymentMethod_Electronic check, TotalCharges",69,95.65,6744.2,One year,Fiber optic,LOW,1.0,95.65,0.07,1371
0.00293395,0,"charge_per_service, Contract_Two year, tenure",60,24.15,1505.9,One year,No,LOW,1.0,24.15,0.07,1371
0.001883808,0,"charge_per_service, Contract_Two year, num_services",50,35.4,1748.9,One year,DSL,LOW,1.0,35.4,0.07,1371
0.0031591903,0,"Contract_Two year, charge_per_service, num_services",72,23.55,1723.95,Two year,No,LOW,1.0,23.55,0.07,1371
